"";"sexe";"nbenf";"moyf";"a52p";"a52m"
"5178";"1";2;75,2941176470588;"7";"4"
"5179";"1";3;32,9411764705882;"1";"1"
"5180";"1";2;65,8823529411765;"3";"1"
"5181";"2";3;68,2352941176471;"6";"1"
"5182";"2";3;68,2352941176471;"4";"3"
"5183";"1";1;65,8823529411765;"8";"6"
"5184";"1";2;69,4117647058823;"4";"5"
"5185";"1";3;80;"4";"4"
"5186";"1";3;67,0588235294118;"4";"3"
"5187";"2";2;78,8235294117647;"7";"5"
"5188";"2";2;61,1764705882353;"4";"2"
"5189";"2";3;75,2941176470588;"2";"5"
"5190";"1";2;74,1176470588235;"2";"2"
"5191";"1";2;71,7647058823529;"7";"6"
"5192";"1";3;60;"1";"2"
"5193";"2";2;80;"4";"6"
"5194";"2";1;68,2352941176471;"6";"2"
"5195";"1";2;85,8823529411765;"5";"4"
"5196";"1";4;82,3529411764706;"2";"1"
"5197";"2";3;67,0588235294118;"4";"2"
"5198";"2";3;78,8235294117647;"4";"2"
"5199";"1";2;65,8823529411765;"4";"3"
"5200";"1";3;63,5294117647059;"3";"6"
"5201";"1";5;61,1764705882353;"1";"2"
"5202";"2";2;90,5882352941177;"3";"2"
"5203";"1";3;77,6470588235294;"4";"4"
"5204";"2";2;71,7647058823529;"7";"3"
"5205";"1";3;44,7058823529412;"2";"2"
"5206";"1";4;37,6470588235294;"4";"1"
"5207";"2";3;65,8823529411765;"4";"4"
"5208";"2";4;83,5294117647059;"2";"6"
"5209";"1";2;77,6470588235294;"3";"4"
"5210";"2";2;75,2941176470588;"4";"2"
"5211";"2";2;76,4705882352941;"7";"3"
"5212";"2";1;78,8235294117647;"8";"7"
"5213";"2";3;90,5882352941177;"4";"4"
"5214";"2";4;71,7647058823529;"1";"1"
"5215";"2";2;84,7058823529412;"5";"4"
"5216";"1";3;85,8823529411765;"4";"2"
"5217";"2";2;62,3529411764706;"4";"1"
"5218";"1";5;83,5294117647059;"8";"3"
"5219";"2";2;81,1764705882353;"7";"7"
"5220";"1";3;62,3529411764706;"6";"2"
"5221";"2";3;63,5294117647059;"4";"2"
"5222";"1";3;78,8235294117647;"4";"3"
"5223";"1";2;64,7058823529412;"4";"4"
"5224";"1";1;44,7058823529412;"5";"2"
"5225";"1";1;51,7647058823529;"1";"2"
"5226";"1";3;52,9411764705882;"2";"1"
"5227";"1";4;70,5882352941177;"6";"2"
"5228";"1";2;69,4117647058823;"6";"6"
"5229";"1";2;83,5294117647059;"5";"5"
"5230";"2";3;89,4117647058823;"4";"2"
"5231";"2";2;84,7058823529412;"7";"6"
"5232";"2";2;58,8235294117647;"1";"2"
"5233";"1";2;67,0588235294118;"1";"3"
"5234";"1";7;35,2941176470588;"1";"1"
"5235";"1";3;83,5294117647059;"6";"6"
"5236";"1";2;77,6470588235294;"4";"6"
"5237";"1";3;80;"5";"4"
"5238";"1";3;80;"4";"5"
"5239";"1";3;74,1176470588235;"2";"6"
"5240";"1";3;94,1176470588235;"4";"4"
"5241";"2";3;83,5294117647059;"4";"3"
"5242";"1";2;68,2352941176471;"2";"3"
"5243";"2";4;63,5294117647059;"4";"4"
"5244";"2";3;76,4705882352941;"2";"2"
"5245";"2";2;72,9411764705882;"4";"2"
"5246";"1";3;67,0588235294118;"2";"1"
"5247";"1";3;45,8823529411765;"2";"2"
"5248";"2";2;34,1176470588235;"4";"5"
"5249";"2";3;55,2941176470588;"2";"2"
"5250";"2";4;37,6470588235294;"1";"1"
"5251";"2";3;55,2941176470588;"4";"2"
"5252";"2";3;55,2941176470588;"2";"2"
"5253";"2";3;64,7058823529412;"4";"2"
"5254";"1";5;50,5882352941176;"1";"3"
"5255";"1";4;70,5882352941177;"1";"2"
"5256";"1";2;52,9411764705882;"4";"1"
"5257";"2";5;67,0588235294118;"1";"1"
"5258";"2";2;70,5882352941177;"2";"3"
"5259";"1";7;50,5882352941176;"1";"1"
"5260";"2";4;71,7647058823529;"3";"2"
"5261";"1";2;82,3529411764706;"4";"2"
"5262";"2";3;49,4117647058823;"4";"4"
"5263";"2";2;61,1764705882353;"7";"6"
"5264";"2";4;65,8823529411765;"5";"4"
"5265";"2";2;75,2941176470588;"2";"5"
"5266";"2";3;50,5882352941176;"4";"2"
"5267";"2";5;32,9411764705882;"2";"2"
"5268";"2";2;45,8823529411765;"1";"4"
"5269";"2";7;48,2352941176471;"1";"1"
"5270";"2";4;45,8823529411765;"2";"1"
"5271";"1";2;72,9411764705882;"4";"7"
"5272";"2";2;28,2352941176471;"1";"2"
"5273";"2";3;55,2941176470588;"1";"1"
"5274";"2";2;50,5882352941176;"2";"2"
"5275";"1";3;74,1176470588235;"6";"4"
"5276";"1";2;85,8823529411765;"6";"7"
"5277";"2";2;80;"5";"6"
"5278";"1";1;76,4705882352941;"4";"6"
"5279";"2";2;83,5294117647059;"7";"7"
"5280";"1";3;84,7058823529412;"7";"6"
"5281";"1";4;74,1176470588235;"8";"7"
"5282";"1";2;81,1764705882353;"6";"6"
"5283";"1";3;91,7647058823529;"8";"7"
"5284";"1";2;84,7058823529412;"6";"6"
"5285";"2";3;64,7058823529412;"1";"3"
"5286";"1";3;87,0588235294118;"3";"4"
"5287";"2";2;78,8235294117647;"3";"4"
"5288";"1";3;71,7647058823529;"2";"3"
"5289";"1";3;84,7058823529412;"7";"3"
"5290";"2";2;67,0588235294118;"3";"3"
"5291";"2";3;69,4117647058823;"4";"3"
"5292";"2";4;71,7647058823529;"2";"2"
"5293";"2";2;81,1764705882353;"3";"4"
"5294";"1";5;65,8823529411765;"2";"1"
"5295";"2";1;76,4705882352941;"3";"4"
"5296";"1";1;61,1764705882353;"5";"5"
"5297";"1";4;62,3529411764706;"1";"3"
"5298";"2";2;68,2352941176471;"6";"5"
"5299";"1";2;60;"6";"5"
"5300";"1";3;71,7647058823529;"2";"6"
"5301";"2";1;67,0588235294118;"6";"2"
"5302";"2";1;71,7647058823529;"1";"1"
"5303";"2";3;58,8235294117647;"2";"2"
"5304";"2";3;54,1176470588235;"1";"2"
"5305";"2";3;63,5294117647059;"1";"1"
"5306";"1";3;71,7647058823529;"1";"1"
"5307";"1";4;82,3529411764706;"3";"3"
"5308";"1";3;81,1764705882353;"2";"6"
"5309";"1";2;35,2941176470588;"6";"1"
"5310";"1";1;43,5294117647059;"4";"2"
"5311";"2";5;29,4117647058824;"2";"2"
"5312";"2";2;64,7058823529412;"2";"2"
"5313";"1";4;96,4705882352941;"8";"8"
"5314";"2";2;85,8823529411765;"2";"2"
"5315";"2";1;90,5882352941177;"4";"2"
"5316";"2";2;62,3529411764706;"5";"5"
"5317";"2";4;82,3529411764706;"6";"2"
"5318";"1";2;41,1764705882353;"4";"2"
"5319";"1";6;50,5882352941176;"4";"2"
"5320";"1";3;76,4705882352941;"4";"2"
"5321";"1";3;60;"2";"4"
"5322";"1";6;72,9411764705882;"3";"2"
"5323";"1";2;62,3529411764706;"3";"2"
"5324";"2";3;83,5294117647059;"4";"4"
"5325";"1";3;76,4705882352941;"4";"2"
"5326";"1";3;54,1176470588235;"4";"2"
"5327";"1";3;85,8823529411765;"2";"3"
"5328";"2";1;80;"2";"2"
"5329";"1";1;76,4705882352941;"3";"6"
"5330";"1";2;72,9411764705882;"8";"4"
"5331";"2";3;78,8235294117647;"2";"2"
"5332";"2";2;71,7647058823529;"2";"1"
"5333";"2";2;72,9411764705882;"2";"2"
"5334";"2";2;69,4117647058823;"7";"7"
"5335";"2";2;83,5294117647059;"4";"1"
"5336";"2";5;80;"2";"2"
"5337";"1";5;47,0588235294118;"2";"2"
"5338";"2";8;43,5294117647059;"1";"1"
"5339";"2";2;47,0588235294118;"2";"1"
"5340";"2";4;70,5882352941177;"4";"2"
"5341";"2";5;51,7647058823529;"2";"1"
"5342";"2";4;67,0588235294118;"2";"1"
"5343";"2";4;52,9411764705882;"4";"1"
"5344";"1";5;37,6470588235294;"2";"2"
"5345";"1";3;55,2941176470588;"4";"2"
"5346";"1";3;65,8823529411765;"2";"1"
"5347";"2";5;64,7058823529412;"2";"1"
"5348";"2";3;60;"6";"1"
"5349";"2";1;58,8235294117647;"4";"1"
"5350";"1";4;35,2941176470588;"1";"1"
"5351";"2";6;61,1764705882353;"1";"1"
"5352";"2";2;54,1176470588235;"1";"3"
"5353";"1";2;67,0588235294118;"5";"5"
"5354";"1";3;76,4705882352941;"2";"2"
"5355";"2";2;87,0588235294118;"4";"2"
"5356";"2";3;58,8235294117647;"2";"2"
"5357";"1";2;81,1764705882353;"2";"4"
"5358";"2";2;82,3529411764706;"4";"6"
"5359";"2";2;62,3529411764706;"2";"2"
"5360";"2";2;60;"4";"3"
"5361";"2";1;71,7647058823529;"8";"7"
"5362";"1";2;94,1176470588235;"7";"5"
"5363";"1";3;77,6470588235294;"6";"6"
"5364";"2";3;91,7647058823529;"3";"3"
"5365";"2";2;72,9411764705882;"4";"4"
"5366";"2";4;81,1764705882353;"6";"8"
"5367";"2";3;84,7058823529412;"8";"3"
"5368";"1";2;78,8235294117647;"5";"4"
"5369";"1";1;88,235294117647;"7";"3"
"5370";"2";2;75,2941176470588;"4";"4"
"5371";"2";2;78,8235294117647;"6";"8"
"5372";"1";2;81,1764705882353;"3";"3"
"5373";"2";2;89,4117647058823;"8";"8"
"5374";"2";2;88,235294117647;"4";"2"
"5375";"2";2;85,8823529411765;"4";"3"
"5376";"2";2;68,2352941176471;"4";"1"
"5377";"1";4;80;"8";"4"
"5378";"2";3;87,0588235294118;"6";"3"
"5379";"2";3;70,5882352941177;"5";"6"
"5380";"2";3;76,4705882352941;"2";"6"
"5381";"2";2;81,1764705882353;"7";"5"
"5382";"2";3;78,8235294117647;"1";"6"
"5383";"1";3;68,2352941176471;"4";"3"
"5384";"1";1;88,235294117647;"6";"6"
"5385";"2";2;85,8823529411765;"4";"2"
"5386";"1";2;77,6470588235294;"7";"5"
"5387";"1";3;48,2352941176471;"4";"3"
"5388";"1";2;36,4705882352941;"2";"1"
"5389";"1";3;57,6470588235294;"2";"5"
"5390";"2";2;70,5882352941177;"2";"3"
"5391";"2";2;84,7058823529412;"2";"2"
"5392";"1";3;57,6470588235294;"4";"2"
"5393";"2";2;55,2941176470588;"1";"1"
"5394";"1";5;55,2941176470588;"2";"1"
"5395";"2";2;65,8823529411765;"4";"2"
"5396";"2";3;80;"4";"2"
"5397";"1";2;69,4117647058823;"4";"3"
"5398";"2";2;69,4117647058823;"5";"7"
"5399";"2";2;80;"4";"4"
"5400";"2";2;65,8823529411765;"6";"7"
"5401";"2";2;80;"6";"4"
"5402";"1";2;63,5294117647059;"7";"2"
"5403";"1";1;61,1764705882353;"6";"3"
"5404";"1";2;78,8235294117647;"4";"2"
"5405";"2";2;71,7647058823529;"4";"2"
"5406";"1";1;52,9411764705882;"4";"4"
"5407";"1";4;72,9411764705882;"4";"6"
"5408";"2";3;71,7647058823529;"4";"1"
"5409";"2";2;68,2352941176471;"4";"3"
"5410";"2";3;65,8823529411765;"2";"2"
"5411";"2";2;78,8235294117647;"4";"6"
"5412";"1";3;51,7647058823529;"2";"4"
"5413";"1";3;58,8235294117647;"1";"1"
"5414";"2";2;84,7058823529412;"2";"5"
"5415";"1";1;71,7647058823529;"2";"6"
"5416";"1";1;75,2941176470588;"2";"2"
"5417";"2";3;80;"2";"2"
"5418";"1";1;80;"2";"2"
"5419";"1";2;58,8235294117647;"3";"4"
"5420";"1";1;84,7058823529412;"4";"2"
"5421";"1";3;87,0588235294118;"4";"5"
"5422";"2";4;85,8823529411765;"2";"1"
"5423";"2";2;81,1764705882353;"1";"1"
"5424";"2";3;76,4705882352941;"2";"2"
"5425";"2";3;89,4117647058823;"1";"7"
"5426";"1";2;65,8823529411765;"2";"2"
"5427";"1";3;72,9411764705882;"1";"1"
"5428";"1";3;60;"1";"2"
"5429";"2";2;50,5882352941176;"2";"6"
"5430";"1";3;75,2941176470588;"2";"2"
"5431";"1";2;81,1764705882353;"8";"8"
"5432";"2";2;87,0588235294118;"6";"6"
"5433";"1";7;88,235294117647;"8";"8"
"5434";"2";3;77,6470588235294;"3";"5"
"5435";"2";2;75,2941176470588;"1";"6"
"5436";"2";3;57,6470588235294;"4";"6"
"5437";"2";2;76,4705882352941;"2";"6"
"5438";"2";3;65,8823529411765;"8";"3"
"5439";"2";2;69,4117647058823;"8";"5"
"5440";"2";2;94,1176470588235;"4";"4"
"5441";"2";3;96,4705882352941;"8";"3"
"5442";"1";2;80;"6";"6"
"5443";"1";2;60;"7";"7"
"5444";"2";3;77,6470588235294;"7";"3"
"5445";"1";2;38,8235294117647;"4";"3"
"5446";"1";5;77,6470588235294;"1";"1"
"5447";"1";2;66,6666666666667;"4";"6"
"5448";"1";2;68,2352941176471;"2";"2"
"5449";"1";2;80;"4";"1"
"5450";"1";6;68,2352941176471;"1";"1"
"5451";"1";3;16,4705882352941;"2";"5"
"5452";"1";3;82,3529411764706;"5";"5"
"5453";"2";2;61,1764705882353;"3";"4"
"5454";"1";2;68,2352941176471;"4";"4"
"5455";"2";1;91,7647058823529;"4";"6"
"5456";"1";2;88,235294117647;"2";"3"
"5457";"2";4;78,8235294117647;"4";"4"
"5458";"2";4;77,6470588235294;"8";"7"
"5459";"1";4;57,6470588235294;"8";"8"
"5460";"1";2;77,6470588235294;"5";"7"
"5461";"1";2;65,8823529411765;"8";"8"
"5462";"1";2;67,0588235294118;"6";"3"
"5463";"1";2;71,7647058823529;"8";"8"
"5464";"1";3;57,6470588235294;"4";"3"
"5465";"1";3;72,9411764705882;"8";"8"
"5466";"1";1;64,7058823529412;"4";"2"
"5467";"1";2;74,1176470588235;"2";"2"
"5468";"2";2;87,0588235294118;"5";"3"
"5469";"2";2;76,4705882352941;"4";"2"
"5470";"2";2;85,8823529411765;"6";"4"
"5471";"2";2;80;"2";"2"
"5472";"2";2;94,1176470588235;"6";"6"
"5473";"2";2;55,2941176470588;"2";"7"
"5474";"2";2;70,5882352941177;"4";"2"
"5475";"1";3;85,8823529411765;"8";"8"
"5476";"2";3;63,5294117647059;"2";"4"
"5477";"1";4;77,6470588235294;"7";"4"
"5478";"2";9;78,8235294117647;"1";"1"
"5479";"1";1;78,8235294117647;"4";"6"
"5480";"1";2;91,7647058823529;"4";"3"
"5481";"1";2;92,9411764705882;"6";"6"
"5482";"2";3;76,4705882352941;"5";"5"
"5483";"2";3;89,4117647058823;"8";"8"
"5484";"1";2;80;"4";"3"
"5485";"1";3;76,4705882352941;"2";"3"
"5486";"1";3;78,8235294117647;"2";"2"
"5487";"2";3;80;"8";"2"
"5488";"1";2;82,3529411764706;"8";"2"
"5489";"1";2;80;"8";"8"
"5490";"2";2;82,3529411764706;"2";"3"
"5491";"2";2;88,235294117647;"4";"3"
"5492";"2";2;97,6470588235294;"5";"5"
"5493";"1";2;95,2941176470588;"3";"7"
"5494";"1";2;71,7647058823529;"7";"7"
"5495";"1";2;62,3529411764706;"1";"1"
"5496";"2";5;77,6470588235294;"3";"3"
"5497";"2";1;69,4117647058823;"2";"2"
"5498";"1";3;70,5882352941177;"8";"5"
"5499";"1";2;80;"2";"4"
"5500";"2";2;94,1176470588235;"8";"8"
"5501";"1";3;85,8823529411765;"8";"7"
"5502";"1";3;72,9411764705882;"4";"2"
"5503";"1";2;82,3529411764706;"2";"5"
"5504";"1";3;62,3529411764706;"2";"2"
"5505";"1";2;69,4117647058823;"7";"6"
"5506";"1";2;94,1176470588235;"1";"7"
"5507";"1";2;84,7058823529412;"6";"3"
"5508";"2";3;71,7647058823529;"4";"2"
"5509";"2";4;51,7647058823529;"1";"1"
"5510";"2";3;78,8235294117647;"8";"7"
"5511";"1";5;57,6470588235294;"8";"6"
"5512";"1";2;87,0588235294118;"6";"7"
"5513";"1";3;82,3529411764706;"4";"6"
"5514";"1";3;80;"6";"2"
"5515";"2";1;74,1176470588235;"4";"6"
"5516";"2";3;84,7058823529412;"3";"3"
"5517";"1";2;77,6470588235294;"7";"6"
"5518";"2";2;81,1764705882353;"7";"4"
"5519";"2";3;83,5294117647059;"4";"4"
"5520";"1";3;84,7058823529412;"3";"3"
"5521";"2";3;61,1764705882353;"5";"4"
"5522";"2";3;72,9411764705882;"6";"4"
"5523";"1";2;67,0588235294118;"1";"1"
"5524";"1";2;68,2352941176471;"6";"3"
"5525";"1";1;61,1764705882353;"7";"7"
"5526";"1";2;40;"4";"2"
"5527";"1";2;57,6470588235294;"4";"6"
"5528";"1";2;83,5294117647059;"4";"6"
"5529";"2";2;62,3529411764706;"4";"4"
"5530";"1";3;70,5882352941177;"2";"2"
"5531";"2";2;58,8235294117647;"8";"8"
"5532";"2";2;83,5294117647059;"3";"2"
"5533";"2";2;82,3529411764706;"3";"3"
"5534";"1";3;70,5882352941177;"6";"5"
"5535";"1";3;84,7058823529412;"6";"5"
"5536";"2";2;70,5882352941177;"4";"2"
"5537";"2";3;85,8823529411765;"7";"7"
"5538";"1";2;82,3529411764706;"2";"4"
"5539";"2";2;91,7647058823529;"4";"6"
"5540";"1";2;84,7058823529412;"8";"7"
"5541";"1";3;65,8823529411765;"1";"1"
"5542";"1";2;89,4117647058823;"2";"2"
"5543";"2";2;74,1176470588235;"2";"3"
"5544";"2";1;96,4705882352941;"2";"2"
"5545";"2";2;69,4117647058823;"4";"8"
"5546";"2";1;70,5882352941177;"4";"6"
"5547";"1";2;70,5882352941177;"4";"4"
"5548";"2";2;78,8235294117647;"4";"4"
"5549";"1";3;82,3529411764706;"8";"3"
"5550";"2";3;98,8235294117647;"4";"7"
"5551";"2";1;88,235294117647;"5";"6"
"5552";"2";3;48,2352941176471;"4";"4"
"5553";"2";3;75,2941176470588;"5";"6"
"5554";"2";3;85,8823529411765;"4";"2"
"5555";"1";1;90,5882352941177;"4";"7"
"5556";"2";2;69,4117647058823;"3";"3"
"5557";"2";3;81,1764705882353;"2";"1"
"5558";"1";6;49,4117647058823;"2";"2"
"5559";"2";1;81,1764705882353;"6";"6"
"5560";"1";2;64,7058823529412;"4";"4"
"5561";"1";4;85,8823529411765;"8";"7"
"5562";"1";2;63,5294117647059;"4";"2"
"5563";"2";4;72,9411764705882;"5";"5"
"5564";"2";2;50,5882352941176;"1";"1"
"5565";"2";2;63,5294117647059;"1";"1"
"5566";"2";1;64,7058823529412;"4";"5"
"5567";"1";2;85,8823529411765;"6";"5"
"5568";"2";2;70,5882352941177;"1";"2"
"5569";"1";2;69,4117647058823;"8";"8"
"5570";"2";1;81,1764705882353;"4";"3"
"5571";"2";2;88,235294117647;"8";"7"
"5572";"1";4;60;"6";"3"
"5573";"2";2;61,1764705882353;"1";"1"
"5574";"2";2;61,1764705882353;"2";"2"
"5575";"2";3;87,0588235294118;"4";"7"
"5576";"2";2;84,7058823529412;"2";"5"
"5577";"2";2;91,7647058823529;"7";"7"
"5578";"2";2;75,2941176470588;"2";"7"
"5579";"2";2;89,4117647058823;"6";"1"
"5580";"2";2;74,1176470588235;"2";"5"
"5581";"2";2;89,4117647058823;"4";"6"
"5582";"2";1;74,1176470588235;"2";"2"
"5583";"2";3;80;"2";"2"
"5584";"2";2;81,1764705882353;"3";"7"
"5585";"2";1;60;"5";"2"
"5586";"2";2;80;"6";"1"
"5587";"2";2;75,2941176470588;"4";"4"
"5588";"2";2;76,4705882352941;"8";"5"
"5589";"1";3;85,8823529411765;"2";"4"
"5590";"1";2;77,6470588235294;"8";"3"
"5591";"2";2;90,5882352941177;"2";"6"
"5592";"1";2;51,7647058823529;"3";"3"
"5593";"1";3;65,8823529411765;"5";"5"
"5594";"1";2;54,1176470588235;"4";"5"
"5595";"1";2;92,9411764705882;"3";"3"
"5596";"2";3;94,1176470588235;"2";"3"
"5597";"2";2;96,4705882352941;"8";"6"
"5598";"1";2;94,1176470588235;"4";"5"
"5599";"1";2;91,7647058823529;"8";"7"
"5600";"2";2;67,0588235294118;"1";"6"
"5601";"2";1;60;"4";"4"
"5602";"1";2;71,7647058823529;"1";"2"
"5603";"2";1;84,7058823529412;"4";"2"
"5604";"2";3;76,4705882352941;"7";"7"
"5605";"2";3;62,3529411764706;"4";"2"
"5606";"2";3;77,6470588235294;"4";"2"
"5607";"1";2;92,9411764705882;"7";"2"
"5608";"1";5;68,2352941176471;"4";"5"
"5609";"1";2;75,2941176470588;"1";"5"
"5610";"2";2;7,05882352941176;"2";"4"
"5611";"2";3;75,2941176470588;"6";"5"
"5612";"1";3;70,5882352941177;"2";"2"
"5613";"1";2;81,1764705882353;"4";"4"
"5614";"1";2;48,2352941176471;"2";"2"
"5615";"1";1;56,4705882352941;"2";"1"
"5616";"2";5;74,1176470588235;"1";"4"
"5617";"2";3;64,7058823529412;"4";"4"
"5618";"2";5;61,1764705882353;"1";"2"
"5619";"2";3;58,8235294117647;"1";"1"
"5620";"2";1;80;"6";"6"
"5621";"1";3;52,9411764705882;"7";"7"
"5622";"2";2;74,1176470588235;"5";"4"
"5623";"2";3;49,4117647058823;"2";"1"
"5624";"1";3;91,7647058823529;"4";"3"
"5625";"2";2;58,8235294117647;"6";"2"
"5626";"1";2;72,9411764705882;"6";"6"
"5627";"1";3;71,7647058823529;"6";"8"
"5628";"1";6;37,6470588235294;"1";"1"
"5629";"2";1;85,8823529411765;"1";"1"
"5630";"2";3;85,8823529411765;"4";"4"
"5631";"2";4;54,1176470588235;"2";"1"
"5632";"1";4;76,4705882352941;"1";"1"
"5633";"2";2;50,5882352941176;"2";"4"
"5634";"2";3;94,1176470588235;"6";"6"
"5635";"2";3;82,3529411764706;"2";"2"
"5636";"2";2;85,8823529411765;"4";"2"
"5637";"2";3;89,4117647058823;"5";"7"
"5638";"2";3;80;"6";"8"
"5639";"1";3;42,3529411764706;"4";"3"
"5640";"1";3;65,8823529411765;"4";"5"
"5641";"1";2;75,2941176470588;"8";"8"
"5642";"2";3;67,0588235294118;"1";"3"
"5643";"2";2;80;"3";"1"
"5644";"2";3;82,3529411764706;"4";"7"
"5645";"2";2;90,5882352941177;"8";"8"
"5646";"1";2;85,8823529411765;"1";"2"
"5647";"2";2;77,6470588235294;"4";"4"
"5648";"1";2;84,7058823529412;"8";"4"
"5649";"2";2;68,2352941176471;"4";"4"
"5650";"2";2;70,5882352941177;"8";"4"
"5651";"1";3;71,7647058823529;"8";"7"
"5652";"1";2;76,4705882352941;"8";"8"
"5653";"2";2;81,1764705882353;"1";"2"
"5654";"2";2;50,5882352941176;"7";"4"
"5655";"2";2;89,4117647058823;"4";"4"
"5656";"1";1;92,9411764705882;"8";"8"
"5657";"2";2;60;"1";"1"
"5658";"2";2;78,8235294117647;"7";"4"
"5659";"1";2;82,3529411764706;"8";"8"
"5660";"1";3;44,7058823529412;"2";"2"
"5661";"1";4;34,1176470588235;"1";"1"
"5662";"1";2;85,8823529411765;"6";"6"
"5663";"1";2;84,7058823529412;"4";"6"
"5664";"1";4;68,2352941176471;"1";"1"
"5665";"2";2;72,9411764705882;"3";"4"
"5666";"1";2;60;"6";"5"
"5667";"1";2;83,5294117647059;"3";"2"
"5668";"1";5;74,1176470588235;"1";"1"
"5669";"1";4;27,0588235294118;"4";"2"
"5670";"1";2;74,1176470588235;"4";"4"
"5671";"2";3;61,1764705882353;"4";"2"
"5672";"2";6;82,3529411764706;"2";"1"
"5673";"2";2;81,1764705882353;"8";"6"
"5674";"2";2;83,5294117647059;"4";"2"
"5675";"1";2;81,1764705882353;"5";"2"
"5676";"2";2;78,8235294117647;"6";"4"
"5677";"2";2;92,9411764705882;"1";"4"
"5678";"1";2;68,2352941176471;"4";"6"
"5679";"2";2;69,4117647058823;"4";"1"
"5680";"2";2;74,1176470588235;"4";"2"
"5681";"1";2;82,3529411764706;"7";"7"
"5682";"1";3;61,1764705882353;"4";"3"
"5683";"2";1;96,4705882352941;"8";"6"
"5684";"1";4;78,8235294117647;"5";"8"
"5685";"1";2;77,6470588235294;"7";"8"
"5686";"1";2;84,7058823529412;"8";"4"
"5687";"1";2;55,2941176470588;"5";"7"
"5688";"1";4;70,5882352941177;"8";"7"
"5689";"1";2;82,3529411764706;"6";"5"
"5690";"2";3;49,4117647058823;"6";"4"
"5691";"1";3;50,5882352941176;"1";"1"
"5692";"2";2;80;"4";"4"
"5693";"1";2;67,0588235294118;"4";"1"
"5694";"1";2;87,0588235294118;"6";"5"
"5695";"1";2;63,5294117647059;"2";"2"
"5696";"1";2;81,1764705882353;"6";"4"
"5697";"1";2;64,7058823529412;"6";"3"
"5698";"1";3;49,4117647058823;"1";"1"
"5699";"1";2;75,2941176470588;"2";"4"
"5700";"1";3;90,5882352941177;"2";"2"
"5701";"2";2;58,8235294117647;"2";"2"
"5702";"1";2;75,2941176470588;"2";"2"
"5703";"1";3;72,9411764705882;"2";"2"
"5704";"2";2;71,7647058823529;"4";"2"
"5705";"1";5;64,7058823529412;"4";"4"
"5706";"1";2;54,1176470588235;"4";"2"
"5707";"1";3;31,7647058823529;"1";"1"
"5708";"1";2;72,9411764705882;"1";"2"
"5709";"1";3;49,4117647058823;"6";"6"
"5710";"2";2;52,9411764705882;"5";"2"
"5711";"1";1;82,3529411764706;"4";"4"
"5712";"1";2;88,235294117647;"6";"6"
"5713";"1";2;85,8823529411765;"4";"4"
"5714";"2";1;61,1764705882353;"4";"1"
"5715";"1";1;76,4705882352941;"4";"3"
"5716";"1";4;74,1176470588235;"8";"2"
"5717";"1";3;72,9411764705882;"1";"3"
"5718";"1";3;72,9411764705882;"2";"2"
"5719";"2";1;89,4117647058823;"1";"4"
"5720";"1";1;67,0588235294118;"4";"4"
"5721";"2";2;81,1764705882353;"4";"5"
"5722";"1";2;87,0588235294118;"2";"4"
"5723";"2";8;65,8823529411765;"1";"1"
"5724";"1";3;83,5294117647059;"6";"6"
"5725";"2";2;64,7058823529412;"4";"6"
"5726";"1";4;48,2352941176471;"2";"2"
"5727";"1";1;65,8823529411765;"4";"4"
"5728";"1";3;85,8823529411765;"4";"1"
"5729";"1";5;69,4117647058823;"3";"7"
"5730";"1";3;88,235294117647;"7";"6"
"5731";"1";3;87,0588235294118;"4";"6"
"5732";"2";1;95,2941176470588;"4";"4"
"5733";"1";2;85,8823529411765;"4";"4"
"5734";"1";5;65,8823529411765;"1";"1"
"5735";"2";1;77,6470588235294;"4";"4"
"5736";"2";3;69,4117647058823;"6";"4"
"5737";"2";2;95,2941176470588;"2";"5"
"5738";"1";3;77,6470588235294;"6";"7"
"5739";"1";3;80;"7";"7"
"5740";"1";3;85,8823529411765;"6";"6"
"5741";"1";2;72,9411764705882;"6";"4"
"5742";"2";2;90,5882352941177;"4";"2"
"5743";"1";2;57,6470588235294;"5";"7"
"5744";"1";3;84,7058823529412;"3";"6"
"5745";"1";2;48,2352941176471;"7";"4"
"5746";"1";2;40;"6";"7"
"5747";"2";3;70,5882352941177;"6";"6"
"5748";"2";3;83,5294117647059;"6";"3"
"5749";"2";3;72,9411764705882;"1";"1"
"5750";"2";3;77,6470588235294;"5";"8"
"5751";"2";3;88,235294117647;"8";"7"
"5752";"2";1;64,7058823529412;"1";"6"
"5753";"1";2;72,9411764705882;"1";"1"
"5754";"1";2;87,0588235294118;"6";"3"
"5755";"1";2;91,7647058823529;"7";"7"
"5756";"2";4;84,7058823529412;"1";"2"
"5757";"2";3;81,1764705882353;"4";"2"
"5758";"2";3;82,3529411764706;"4";"4"
"5759";"1";2;76,4705882352941;"2";"4"
"5760";"2";2;83,5294117647059;"6";"4"
"5761";"2";2;85,8823529411765;"6";"7"
"5762";"1";2;78,8235294117647;"4";"7"
"5763";"1";4;68,2352941176471;"6";"6"
"5764";"2";3;69,4117647058823;"1";"4"
"5765";"2";1;68,2352941176471;"4";"2"
"5766";"1";4;70,5882352941177;"4";"1"
"5767";"1";3;74,1176470588235;"6";"7"
"5768";"2";3;81,1764705882353;"1";"1"
"5769";"1";2;68,2352941176471;"6";"4"
"5770";"2";2;95,2941176470588;"6";"6"
